"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","9.305437565522099E-4","8163","55729","false","55729"
"0.0","0.003920721962554928","4450","4152","false","4152"
"0.0","0.001929963291331167","6435","10036","false","10036"
"0.0","0.0014946223251385107","6832","10401","false","10401"
"0.0","0.005273384796760041","2635","23598","false","23598"
"0.0","0.0028450706620986254","5778","8125","false","8125"
"0.0","0.0020694110678307846","6323","4131","false","4131"
"0.0","0.00839176066280065","1110","4176","true","4176"
"0.0","0.004193444238967354","3974","23595","false","23595"
"0.0","0.009146729700560637","873","2274","true","2274"
"0.0","6.617801115547515E-4","9320","4856","false","4856"
"0.0","0.0014405537752658515","6910","5441","false","5441"
"0.0","0.005555561509151339","2508","4297","false","4297"
"0.0","0.0037193661330719033","4777","10450","false","10450"
"0.0","6.595052001960932E-4","9332","23645","false","23645"
"0.0","5.819000025507469E-4","9774","5909","false","5909"
"0.0","5.301390644306881E-4","10126","5818","false","5818"
"0.0","0.008600142336760586","1032","5216","true","5216"
"0.0","8.29427549342132E-4","8552","4703","false","4703"
"0.0","0.00633829208953285","2106","4804","false","4804"
"0.0","0.00503103707757719","2767","5567","false","5567"
"0.0","0.0010908355278890765","7622","51690","false","51690"
"0.0","2.1995728627319282E-5","18863","4886","false","4886"
"0.0","8.743550299141834E-4","8376","9627","false","9627"
"0.0","0.015518634813411708","261","6622","true","6622"
"0.0","0.0031585275077861985","5525","2036","false","2036"
"0.0","0.009338281075235176","810","1326","true","1326"
"0.0","0.021292144789027558","172","5970","true","5970"
"0.0","0.011954854009631597","422","2353","true","2353"
"0.0","0.003815464187097394","4631","64320","false","64320"
"0.0","0.0015681372905704965","6741","10848","false","10848"
"0.0","0.005922299040595913","2335","2237","false","2237"
"0.0","0.0028721584388873523","5751","4839","false","4839"
"0.0","0.004991945828496444","2791","10445","false","10445"
"0.0","0.004855514664335975","2921","2113","false","2113"
"0.0","0.006903348439708785","1780","5361","true","5361"
"0.0","0.013367358822216307","335","207","true","207"
"0.0","0.004046253162944311","4233","208","false","208"
"0.0","0.003434250765036353","5178","26060","false","26060"
"0.0","7.411588240391907E-4","8929","2114","false","2114"
"0.0","0.003365857603026429","5254","8558","false","8558"
"0.0","5.662484458031932E-4","9884","22941","false","22941"
"0.0","0.009741495187032469","735","2017","true","2017"
"0.0","8.271488179695288E-4","8560","7456","false","7456"
"0.0","0.007230536181008496","1586","22938","true","22938"
"0.0","0.0027537427814433874","5844","6497","false","6497"
"0.0","0.01040456684834891","617","4893","true","4893"
"0.0","0.001463767304789805","6876","5910","false","5910"
"0.0","0.0058443843708230764","2377","11146","false","11146"
"0.0","0.00786816283515827","1290","4233","true","4233"
"0.0","0.004994380130408283","2789","10765","false","10765"
"0.0","0.006221954542366285","2166","2290","false","2290"
"0.0","0.006152270819857652","2207","2146","false","2146"
"0.0","0.012958139487095524","349","5966","true","5966"
"0.0","0.004521005521797309","3423","5531","false","5531"
"0.0","0.0076019522924553485","1398","2321","true","2321"
"0.0","0.01330341188419626","337","6464","true","6464"
